entry,exit
611.27,611.44
611.27,611.44
611.44,611.71
611.47,611.71
611.4,611.71
611.42,611.71
611.71,611.4
611.73,611.48
611.48,611.72
611.4,611.61
611.32,611.61
611.61,611.94
611.7,611.94
611.72,611.94
611.94,611.27
611.92,611.27
611.92,611.27
611.72,611.27
611.27,611.72
611.27,610.01
611.72,610.01
611.71,610.01
610.01,605.79
605.79,606.18
607.0,610.11
610.11,609.57
609.31,612.0
609.55,609.35
612.0,609.35
612.0,612.0
609.57,612.0
612.0,609.56
609.35,607.0
612.0,607.0
612.0,607.0
609.56,607.0
607.0,608.81
608.81,611.2
611.2,611.48
611.48,611.62
611.62,611.98
611.48,611.98
611.98,611.0
611.0,613.0
613.0,616.82
616.82,620.23
620.23,622.89
621.57,623.855
622.89,620.77
620.77,623.855
623.855,620.23
620.23,622.2
622.2,623.75
623.23,621.0
622.335,620.19
622.693,620.19
623.75,622.02
622.63,621.0
622.02,623.46
622.63,621.0
621.46,623.46
623.46,621.0
621.0,623.6
621.995,620.19
621.88,621.0
621.0,622.17
621.01,623.6
621.96,623.94
621.96,621.26
621.59,620.19
621.26,623.6
620.94,623.6
620.19,622.17
621.71,623.6
622.17,623.6
622.17,623.6
623.6,622.21
623.095,622.21
623.45,622.21
622.21,623.52
622.27,623.52
623.263,621.57
621.57,622.93
622.51,623.52
622.13,623.52
622.93,624.54
623.52,622.19
622.19,623.94
622.4,623.94
622.36,621.99
622.48,621.99
621.99,622.29
622.29,623.94
622.9,623.94
623.94,623.11
623.11,624.54
623.19,624.92
623.715,622.45
623.11,624.54
623.14,624.54
623.22,622.45
623.53,622.45
622.45,624.07
623.56,624.92
623.143,624.07
622.68,624.07
624.07,624.92
624.54,623.14
624.09,624.92
624.92,623.83
624.48,623.14
623.83,624.48
624.48,623.14
623.7,624.86
624.01,625.0
624.86,623.81
625.0,625.17
625.17,624.15
624.15,623.14
623.81,623.14
623.14,624.25
624.25,622.94
622.94,621.86
621.86,624.13
621.75,624.13
621.52,624.13
622.44,624.13
624.13,622.64
623.2,624.25
624.25,622.64
624.59,623.53
625.0,623.53
623.53,624.43
623.2,624.11
623.8,623.25
623.25,624.11
623.19,624.11
624.11,623.23
623.45,624.43
623.7,622.64
623.69,623.23
623.74,622.64
623.23,624.43
624.43,623.63
623.63,622.64
623.64,622.64
622.64,623.63
623.63,622.5
622.5,623.35
622.36,623.35
623.35,622.15
623.5,622.15
622.89,622.15
622.74,621.58
622.15,621.58
622.04,620.67
622.11,621.25
622.11,621.58
621.58,620.63
621.25,619.64
621.25,619.64
621.24,619.64
620.67,619.64
620.63,619.64
620.63,619.64
620.79,619.61
619.64,620.52
619.61,620.52
620.52,619.0
619.0,620.47
618.11,619.457
618.12,619.457
618.66,619.7
618.48,619.457
618.56,619.457
619.457,620.47
619.7,620.47
619.605,620.47
619.53,620.47
619.66,620.47
619.67,620.47
620.47,619.25
620.37,619.25
619.25,617.45
619.83,618.79
619.63,618.79
619.54,619.92
619.64,620.29
619.92,619.01
619.5,618.54
619.5,618.54
619.805,618.79
620.29,619.01
619.7,619.01
619.01,620.29
619.21,620.29
618.79,619.57
618.91,619.57
619.57,618.98
619.37,619.67
619.375,618.97
619.67,618.98
618.98,620.29
618.97,620.29
618.54,620.29
619.23,620.29
618.925,620.29
619.04,620.29
619.05,620.29
620.29,618.62
618.62,619.66
618.54,619.1
619.1,619.66
619.09,618.72
619.28,618.72
618.72,619.66
619.66,618.1
618.1,616.6
617.45,616.6
617.66,616.6
617.66,617.59
617.59,616.6
617.0,617.85
616.6,616.99
616.99,617.85
616.78,617.35
617.35,617.85
617.19,617.075
617.075,617.85
617.85,617.01
617.21,616.585
617.01,617.48
617.48,616.585
616.585,617.637
616.82,617.637
617.2,616.02
616.68,617.2
616.99,617.637
617.2,617.637
617.637,617.04
617.24,617.04
617.31,617.04
617.04,616.02
617.07,616.02
616.02,617.41
616.35,617.41
616.35,617.1
616.81,615.96
615.96,616.6
616.6,617.41
615.99,617.1
617.1,617.66
617.1,617.89
616.77,616.96
616.96,617.89
617.41,618.74
617.14,617.89
617.66,618.74
617.89,618.74
617.89,618.74
617.92,618.74
618.74,619.425
618.91,619.425
619.425,620.0
619.21,620.0
619.46,620.77
619.03,619.89
619.5,620.46
619.21,620.46
619.89,619.285
619.82,620.46
619.285,620.46
619.29,620.0
620.0,619.12
619.66,620.46
620.46,619.52
620.355,620.77
620.77,619.52
620.54,619.52
620.54,619.52
619.52,620.36
619.83,619.22
620.36,619.22
619.22,620.51
619.34,619.73
619.12,620.51
619.23,620.51
619.22,619.73
619.22,620.51
619.73,620.51
620.51,621.83
621.0,620.4
620.4,621.83
620.5,621.83
620.57,621.83
621.83,622.7
621.53,622.5
621.98,622.99
622.5,621.19
622.14,622.7
622.36,621.19
622.06,622.7
621.97,622.7
622.7,621.19
621.19,622.63
621.545,622.63
621.25,622.63
622.63,623.45
622.16,622.8
622.16,622.8
622.46,623.34
622.8,623.34
622.99,623.34
623.34,622.5
623.37,622.5
622.5,622.03
622.55,623.45
622.03,622.85
622.23,623.45
622.47,623.58
622.85,623.45
622.85,623.45
623.45,622.46
622.97,622.19
622.95,622.19
622.83,622.19
622.98,622.19
622.56,623.58
622.46,623.58
622.62,622.19
622.19,623.58
623.58,622.79
623.63,622.79
622.79,621.99
622.93,622.16
623.5,622.6
622.6,621.28
622.32,621.28
622.16,621.28
621.99,621.28
621.28,622.31
621.57,622.31
622.31,622.8
621.91,622.32
622.32,622.8
622.8,621.65
621.65,622.44
622.44,623.13
622.43,622.97
622.01,622.97
622.97,622.28
622.28,623.13
622.56,623.13
623.13,622.14
622.91,622.14
622.14,623.71
623.71,624.67
624.04,624.67
624.51,624.985
624.51,624.985
624.67,624.985
624.52,624.985
624.985,625.115
625.0,624.91
625.0,625.78
625.0,625.78
624.91,625.78
625.12,625.78
625.78,625.33
625.81,625.33
625.33,625.84
625.84,625.25
625.63,626.66
625.62,625.07
625.61,625.07
625.56,626.66
625.6,625.25
625.25,625.77
625.77,625.07
625.89,625.07
625.07,626.1
626.1,626.66
626.05,626.66
626.66,628.0
626.51,627.12
627.12,626.47
627.33,626.47
626.47,627.21
626.27,626.92
626.92,628.0
627.21,628.0
628.0,626.88
627.57,626.88
627.57,626.88
626.88,628.0
627.65,627.06
627.11,628.0
627.5,628.0
627.5,628.0
628.0,627.08
627.76,627.08
627.08,626.13
627.06,626.76
626.76,627.36
626.5,627.0
627.0,626.13
626.86,626.13
627.36,627.04
627.04,626.13
627.32,626.13
626.13,626.74
626.44,625.96
625.96,626.63
626.55,627.26
626.63,627.26
626.74,627.01
627.01,628.09
627.26,628.09
628.09,628.65
627.63,628.65
627.74,628.65
628.17,627.66
628.09,628.65
628.06,628.65
628.65,628.37
628.37,627.66
627.66,628.5
628.5,628.93
628.5,628.73
628.51,628.73
628.54,628.93
628.52,628.93
628.73,627.69
628.93,627.69
627.69,628.66
628.66,626.59
626.59,627.8
627.8,627.01
627.01,626.31
627.43,626.525
626.525,627.35
626.31,627.35
626.405,627.35
626.66,627.35
627.35,625.86
626.95,625.86
625.86,627.21
627.21,626.57
626.57,625.66
626.27,626.99
626.47,626.99
626.99,626.29
626.29,626.95
626.14,626.95
626.12,626.95
626.95,626.32
626.96,625.66
626.59,625.66
626.32,626.9
626.9,625.66
626.8,625.66
626.37,625.66
625.66,626.4
625.66,626.4
625.78,626.4
625.66,626.4
626.4,625.34
626.4,626.21
626.21,625.34
626.03,625.34
626.15,625.34
625.34,624.5
625.82,625.0
626.0,625.0
625.0,625.63
625.415,624.5
625.63,624.96
625.34,624.5
624.96,624.5
624.96,624.2
624.5,625.37
624.64,625.37
624.2,625.37
624.32,625.37
625.37,624.52
625.14,624.625
624.88,625.62
625.62,624.84
624.84,624.4
624.89,624.32
624.625,624.01
624.52,624.01
624.54,624.01
624.555,624.01
624.4,624.01
624.372,624.01
624.32,624.01
624.01,624.71
624.71,624.08
624.29,623.81
624.62,624.08
624.08,625.0
623.81,624.33
624.33,625.0
625.0,623.91
623.91,624.5
624.5,625.23
624.61,625.23
625.23,625.76
625.76,626.25
625.45,626.25
625.9,626.54
625.99,626.54
626.25,626.75
626.29,626.84
626.27,626.54
626.54,626.11
626.75,626.11
626.65,626.11
626.11,626.84
625.88,626.84
626.84,625.91
626.84,626.38
626.8,625.91
626.59,625.91
626.38,625.91
625.91,626.125
626.125,625.57
626.51,626.03
626.09,625.57
626.03,625.11
625.57,625.0
625.35,625.99
625.85,625.28
625.99,625.28
625.28,624.56
625.11,625.79
625.22,625.79
625.79,625.16
625.89,625.39
625.56,625.1
625.39,624.56
625.32,625.0
625.16,624.56
625.1,624.56
625.0,624.56
624.56,625.45
625.13,625.82
625.17,624.64
624.88,625.45
625.45,624.64
624.76,625.13
624.64,625.13
625.13,624.55
624.79,625.45
625.45,624.55
624.55,625.27
625.27,626.205
625.29,626.205
625.75,625.26
625.75,625.26
625.82,626.67
625.49,626.205
625.26,626.205
625.55,626.205
626.205,625.35
625.69,626.47
625.84,626.47
625.35,626.67
626.47,627.5
625.91,626.67
626.3,627.0
626.3,626.45
626.45,627.5
626.67,627.5
627.0,627.5
626.92,627.5
627.5,627.12
627.45,627.12
627.5,627.12
627.5,627.05
627.5,626.81
627.12,627.5
627.258,626.81
627.05,627.5
626.81,627.5
627.5,627.08
627.495,627.08
627.08,627.49
627.12,627.89
626.99,627.49
627.49,628.0
627.3,627.89
627.89,628.3
628.0,628.0
628.0,627.78
627.95,628.6
627.78,628.6
628.3,628.68
628.6,629.35
628.59,628.97
628.68,628.35
628.45,628.83
628.35,628.83
628.83,629.35
628.88,628.76
628.76,629.35
628.72,629.35
628.73,629.35
628.97,629.35
628.82,629.35
629.0,629.37
629.35,629.01
629.01,629.37
629.16,629.47
629.37,628.27
629.13,628.27
629.16,628.27
629.26,628.27
628.98,629.47
629.47,628.98
628.98,628.27
628.27,628.93
628.43,628.93
628.5,628.93
628.23,628.58
628.29,628.93
628.52,628.93
628.58,629.45
628.3,628.93
628.93,628.41
628.41,629.45
629.45,630.42
628.88,629.6
628.88,629.6
629.6,630.42
629.8,630.42
630.0,629.36
630.0,629.69
629.69,629.36
629.36,630.42
630.42,631.0
630.39,629.0
630.27,629.0
630.92,630.28
630.92,630.63
631.0,630.67
631.0,630.67
630.67,630.28
630.63,630.15
630.86,630.28
630.28,629.0
630.15,629.0
630.04,629.0
629.0,629.91
629.52,628.58
629.91,629.27
629.92,629.27
629.74,629.27
629.27,629.83
629.83,629.16
629.16,628.58
628.58,628.17
628.63,627.526
628.31,627.526
628.69,627.526
628.17,627.526
628.2,627.526
628.01,627.526
627.95,627.526
628.2,627.526
627.526,626.66
626.66,625.92
627.0,626.55
626.71,625.92
626.99,626.2
626.55,625.92
626.62,626.11
626.2,626.87
626.87,626.11
626.84,626.11
626.82,626.11
626.515,625.92
626.58,625.92
626.11,626.8
626.47,625.92
625.92,626.8
625.77,626.375
626.375,627.13
626.8,627.13
627.13,626.73
626.73,627.62
626.74,627.62
627.11,626.64
626.64,627.0
626.84,627.62
627.0,627.62
626.8,627.62
626.61,627.1
627.1,627.62
627.62,626.935
627.82,627.31
627.66,626.935
627.48,626.935
627.31,626.935
626.935,626.23
626.81,626.23
627.06,626.51
626.95,626.23
627.28,626.51
626.51,625.89
626.53,626.04
626.23,625.65
626.62,626.04
626.04,627.09
625.89,626.63
625.92,626.63
626.63,625.65
626.34,625.65
625.65,626.09
626.09,626.66
626.12,626.66
626.66,627.09
626.66,627.23
626.46,627.09
627.09,627.7
627.23,628.35
627.16,626.53
626.53,627.16
627.16,626.61
626.61,627.24
626.92,627.7
626.94,627.33
627.24,627.7
627.28,628.35
627.33,628.35
626.96,627.7
627.7,628.35
628.35,627.82
627.82,628.54
627.73,628.54
627.88,628.54
627.74,628.54
628.54,627.94
627.94,627.24
627.3,628.1
627.77,627.24
627.24,628.1
628.1,628.9
627.93,628.9
627.92,628.4
627.66,628.4
628.4,629.19
627.72,628.9
628.24,628.9
628.9,629.5
629.0,629.5
628.82,629.5
629.19,629.84
629.1,629.5
628.9,629.5
629.18,629.84
629.5,629.06
629.6,629.23
629.84,629.23
629.76,629.23
629.23,629.61
629.61,629.06
629.06,629.61
629.61,630.06
630.06,629.66
630.25,629.66
629.66,629.09
629.09,629.89
629.15,629.89
629.89,629.35
629.35,629.89
629.35,630.33
629.37,629.89
629.89,630.42
629.9,630.42
630.33,629.89
630.08,630.42
630.42,629.89
630.51,630.16
630.16,629.89
629.89,630.59
630.59,629.97
629.97,630.45
630.16,630.88
630.45,630.04
630.51,630.04
630.58,630.04
630.04,630.88
630.88,630.12
630.88,630.12
630.83,630.12
630.55,629.6
630.6,630.12
630.62,630.12
630.12,629.6
629.6,630.24
630.24,629.825
629.825,630.165
629.853,630.165
630.165,629.56
630.58,629.86
630.41,629.86
630.42,629.86
629.86,630.3
629.56,629.99
629.99,630.5
630.14,630.5
630.13,630.65
630.08,630.88
629.99,630.5
630.13,630.3
630.3,631.0
630.315,631.0
630.5,631.09
630.65,631.18
630.88,630.34
630.34,630.87
630.87,631.37
631.0,631.37
631.09,631.6
631.18,632.05
631.05,631.5
631.37,632.05
631.5,631.21
631.6,631.21
631.21,631.58
631.08,631.495
631.495,632.05
631.48,632.05
631.58,632.05
631.56,632.05
631.35,632.05
632.05,631.56
631.56,630.96
631.78,631.3
631.78,631.3
631.64,631.3
631.3,630.85
630.96,631.49
630.85,631.49
630.9,631.49
631.49,630.33
631.2,630.33
631.165,630.33
630.33,631.26
631.26,630.65
631.1,630.65
630.65,631.3
630.74,631.3
630.63,631.3
631.3,630.68
631.42,630.96
630.98,631.72
631.72,630.98
631.72,631.17
631.36,630.88
631.42,630.98
631.58,631.17
631.415,630.98
631.17,631.73
631.32,631.73
631.35,630.96
631.26,630.68
630.98,631.73
631.05,631.73
631.73,631.273
631.48,630.96
631.273,631.68
631.48,631.09
631.58,631.09
631.37,630.88
631.58,631.09
631.68,631.56
631.56,631.09
631.44,631.09
631.56,631.09
631.09,630.15
631.19,630.68
630.96,630.15
630.88,630.15
630.68,630.15
630.15,629.74
629.95,630.86
629.74,630.86
630.41,629.89
630.14,630.86
630.86,630.2
630.54,630.0
630.2,630.82
630.28,630.82
630.82,630.29
630.29,630.82
630.645,630.08
630.82,630.3
630.78,630.3
630.64,630.08
630.3,630.64
630.64,630.3
630.3,630.66
630.66,630.08
630.45,630.08
630.08,630.85
630.315,630.85
630.85,630.0
630.47,629.89
630.0,629.61
629.89,629.35
629.61,630.14
629.7,630.36
629.5,630.14
629.35,630.14
629.45,630.14
629.39,630.14
629.28,630.14
629.515,630.14
629.54,630.36
629.57,630.14
630.14,629.6
629.6,630.07
629.6,630.13
629.46,630.07
630.07,630.68
629.99,630.68
630.13,630.68
630.36,629.605
630.31,630.68
630.68,630.16
630.62,630.36
630.44,630.77
630.6,630.36
630.77,630.16
630.61,630.16
630.36,629.95
630.16,630.6
630.16,630.6
630.6,630.36
630.62,629.95
630.36,629.95
630.53,630.2
630.2,629.95
629.95,630.24
630.24,629.605
630.0,629.49
630.0,629.605
629.605,630.13
629.61,630.13
630.13,629.49
629.83,630.23
630.23,629.755
630.01,629.49
629.755,629.49
629.49,628.36
629.48,629.03
629.34,628.36
629.03,628.36
629.03,628.36
628.36,628.91
628.56,629.36
628.91,629.36
629.36,628.88
628.88,629.36
629.36,629.96
629.24,629.96
629.96,630.36
630.18,630.87
630.36,630.87
630.87,630.19
630.88,630.19
630.89,630.19
630.68,630.19
630.6,629.93
630.755,630.19
630.58,630.19
630.75,629.93
630.75,630.19
630.69,629.93
630.19,630.65
630.36,629.93
630.65,629.93
629.93,630.55
630.11,630.36
630.0,630.36
630.0,630.36
630.36,630.81
630.34,630.81
630.16,630.55
630.37,630.55
630.55,631.16
630.495,631.16
630.81,630.405
630.45,631.16
630.46,631.16
630.77,630.405
630.67,631.16
630.405,631.16
630.398,631.16
630.45,631.16
631.16,631.68
631.23,631.68
631.68,630.99
631.68,630.99
631.68,631.38
631.55,630.99
631.38,631.66
631.66,630.99
631.57,630.99
631.44,630.99
631.45,630.78
630.99,630.52
631.14,630.52
630.78,631.33
630.9,631.33
630.88,631.33
631.33,630.52
631.07,630.52
631.07,630.52
630.97,630.52
630.52,630.06
630.63,630.06
630.65,629.57
630.06,629.56
629.57,628.96
629.595,629.06
629.83,629.32
629.7,629.06
629.56,629.06
629.32,628.96
629.06,629.6
629.04,629.6
629.6,629.11
629.11,629.63
629.36,628.96
629.63,628.96
628.96,629.4
629.4,628.88
628.88,628.53
628.77,628.28
628.53,628.99
628.58,628.99
628.6,629.27
628.6,628.99
628.99,628.28
628.82,628.28
628.28,628.75
628.75,628.17
628.5,628.17
628.5,628.17
628.17,628.77
628.77,629.02
629.0,629.67
628.75,629.27
628.77,629.02
628.73,629.27
628.69,629.27
629.02,629.38
628.97,629.27
629.27,628.74
629.05,628.74
629.24,628.74
628.74,629.38
629.38,628.99
628.99,629.67
629.67,630.37
629.81,630.37
629.68,630.37
629.84,630.37
630.37,630.0
630.0,630.37
630.37,630.01
630.59,630.01
630.575,630.01
630.59,630.01
630.01,630.42
630.01,630.42
630.42,630.87
630.58,631.14
630.34,630.87
630.64,631.16
630.65,631.14
630.87,630.38
630.6,629.76
630.68,630.08
631.14,630.38
631.16,630.38
631.19,630.38
631.2,630.38
631.16,630.38
630.38,630.86
630.86,630.24
630.56,630.08
630.86,630.24
630.56,630.08
630.85,630.24
630.24,630.6
630.6,630.08
630.08,630.6
630.34,629.76
630.34,629.76
630.6,629.76
629.76,630.81
630.09,630.81
630.81,630.33
630.74,630.33
630.81,630.33
630.33,629.84
630.575,630.105
630.105,629.5
630.34,629.97
630.51,630.02
630.02,630.67
630.67,630.2
630.2,630.67
630.19,630.67
630.67,630.2
630.2,629.74
629.97,630.47
630.04,630.265
630.11,630.64
630.265,629.84
629.84,630.28
630.04,630.47
629.89,630.28
629.89,630.28
630.28,630.045
630.045,630.47
630.12,630.47
629.94,630.47
630.47,630.14
630.34,629.74
630.4,630.14
630.64,630.14
630.14,629.74
630.12,629.74
630.23,629.74
630.22,629.74
630.22,629.74
629.74,630.37
629.92,630.37
630.09,630.47
630.14,630.47
630.37,629.93
630.37,629.93
630.47,629.93
629.93,630.62
630.05,629.72
629.9,630.62
629.75,630.01
629.72,630.13
630.01,630.23
630.13,629.99
630.23,630.62
630.115,629.24
629.99,630.62
630.62,629.79
629.79,629.36
629.73,629.24
629.69,630.07
629.5,630.07
629.74,629.09
629.54,630.07
629.43,630.07
630.07,629.59
629.59,628.89
629.86,629.43
629.58,629.09
629.43,629.0
629.36,629.0
629.419,629.09
629.24,628.77
629.09,629.58
629.58,629.0
629.0,629.47
629.26,628.89
628.89,629.34
629.34,628.89
628.89,629.18
628.91,629.27
629.18,629.06
629.06,628.77
629.09,629.67
628.77,628.66
628.66,629.14
629.14,628.7
628.91,629.27
629.13,628.7
629.16,628.98
629.27,628.98
629.23,628.98
628.98,628.65
629.04,628.7
629.04,628.93
628.93,629.25
629.14,628.7
629.14,628.91
629.05,628.7
628.91,628.65
629.02,628.7
628.7,628.95
628.95,628.7
628.92,628.7
628.79,629.22
628.7,628.96
628.73,628.96
628.65,628.96
628.96,629.22
629.22,629.0
629.06,629.47
629.0,629.29
628.99,629.21
628.83,629.21
629.21,629.47
629.21,629.47
629.25,629.67
629.29,629.67
629.47,629.73
629.41,629.73
629.67,630.2
629.67,630.15
629.73,629.92
629.92,630.15
630.0,630.15
629.93,630.15
629.93,630.0
630.0,630.2
630.005,630.46
630.0,630.255
630.15,629.88
630.15,629.88
630.04,630.46
629.88,630.09
629.88,630.09
629.88,630.09
630.09,629.85
630.04,629.85
629.85,630.06
629.85,630.06
629.85,629.93
629.93,630.2
630.06,629.83
630.08,630.2
630.2,629.83
629.83,630.2
630.2,630.7
630.255,630.7
630.145,630.46
630.46,630.7
630.46,630.46
630.46,632.99
630.495,630.8
630.489,630.79
630.49,630.7
630.7,630.49
630.71,630.547
630.71,630.79
630.79,630.547
630.547,630.07
630.49,632.99
630.72,630.57
630.8,630.57
630.57,630.81
630.81,630.645
630.78,630.38
630.645,630.38
630.76,630.38
630.63,630.38
630.63,630.38
630.74,630.38
630.76,630.38
630.38,630.565
630.565,630.27
630.52,630.27
630.41,630.75
630.27,630.44
630.44,630.75
630.75,630.36
630.36,630.07
630.07,630.51
630.07,630.51
630.51,630.09
630.09,630.73
630.07,630.73
630.75,632.99
632.99,631.2
634.09,638.0
638.0,635.0
635.0,631.06
634.67,631.06
631.06,626.06
631.06,626.06
626.06,623.85
623.85,622.99
622.99,625.01
622.99,623.435
623.435,625.01
622.87,623.8
623.8,625.01
625.01,623.37
623.37,628.4
623.62,628.4
624.0,628.4
628.4,625.34
627.2,626.0
628.07,626.0
626.0,623.77
625.34,628.4
623.77,625.81
625.03,628.4
625.81,628.4
625.58,628.4
625.72,628.4
626.13,628.4
625.95,625.28
625.28,626.0
625.76,628.4
625.69,628.4
626.0,628.4
628.4,629.95
628.91,629.95
629.0,626.66
629.95,626.66
628.9,626.66
629.11,626.66
628.49,629.81
629.81,628.73
628.73,626.66
626.66,628.9
628.0,629.0
627.52,628.9
627.74,628.9
627.87,628.9
628.9,627.35
629.0,627.35
627.35,629.44
629.44,628.18
628.18,629.2
628.44,626.575
628.205,628.83
628.83,627.05
628.58,629.525
628.73,629.525
629.2,630.08
629.525,628.42
629.08,630.08
629.68,628.42
630.08,629.24
629.53,628.42
629.24,628.42
628.42,627.62
628.09,627.05
627.62,628.55
628.55,627.57
628.8,627.57
627.57,626.575
627.05,628.0
626.575,627.65
627.01,626.78
626.895,627.65
627.095,626.78
626.78,627.455
627.38,626.51
627.38,627.38
627.38,626.51
627.455,626.51
627.44,626.51
627.65,626.51
627.9,627.24
627.24,628.31
626.51,628.0
627.165,628.0
628.0,626.96
626.96,627.81
627.09,627.81
627.38,627.1
627.1,628.31
627.81,627.14
627.14,628.31
628.31,626.65
626.65,627.84
627.84,628.85
627.69,628.0
627.51,628.0
628.0,628.44
628.032,628.44
627.79,628.44
628.44,627.95
628.195,628.85
628.21,628.85
627.95,628.48
628.48,628.05
628.05,628.85
628.448,629.075
628.45,628.85
628.85,629.99
628.81,629.99
629.075,629.99
629.99,630.98
630.34,629.995
629.995,630.55
629.968,630.34
629.915,630.34
629.97,630.55
630.34,629.36
630.55,629.36
630.13,629.36
629.36,630.39
630.39,629.61
629.995,630.98
630.0,629.61
629.61,630.46
630.46,629.69
629.69,631.84
630.98,629.85
630.98,629.85
629.85,630.81
630.0,629.46
629.93,629.46
629.93,630.0
630.0,629.46
629.93,629.46
629.992,630.98
629.46,630.81
629.59,630.81
630.81,631.84
629.98,630.98
630.98,631.84
630.6,631.84
631.84,631.025
631.98,631.025
632.1,631.025
631.025,629.895
630.61,631.12
630.6,631.52
631.12,630.225
630.225,631.52
630.0,630.77
630.77,630.0
630.57,631.52
631.52,630.2
631.82,630.2
630.2,631.05
630.12,631.05
631.05,629.895
631.18,629.895
631.2,630.54
630.54,629.88
630.67,629.895
629.895,630.82
629.895,630.33
630.33,630.82
630.005,628.82
630.31,629.995
629.995,630.82
629.88,630.82
630.82,630.1
630.1,629.42
629.53,630.6
629.943,629.42
629.53,630.6
629.76,630.6
629.9,630.6
630.1,629.42
630.005,629.42
629.42,630.6
629.43,630.6
630.6,629.22
630.9,629.22
629.22,629.85
629.07,629.85
629.85,630.58
630.58,629.01
629.01,629.73
628.82,629.73
629.73,630.44
629.96,631.0
629.58,630.2
630.2,631.0
630.44,631.0
630.42,631.0
631.0,630.38
630.64,629.8
631.0,631.0
631.0,630.38
630.38,629.0
629.8,629.0
629.0,629.4
629.0,628.392
629.4,628.392
629.08,628.392
628.392,629.41
628.27,628.51
628.23,628.51
628.51,629.41
628.64,629.41
628.64,629.41
629.41,630.31
629.77,630.64
629.07,630.31
629.41,630.31
629.08,630.31
630.31,631.24
630.26,630.9
630.64,631.33
630.55,630.9
630.9,631.71
630.97,630.43
630.97,631.24
630.87,631.71
